,name,price,type
208,"""집들이/생일 선물"" [선물포장/포토카드] 에이센트 디퓨저 200ml + 드레스퍼퓸 250ml 2종 집들이세트","12,900원",samll_gift
209,"""나를 위한 힐링 타임이 필요할때"" 불타는 무드등 A형 불멍 생일선물 집들이선물 인테리어","19,800원",samll_gift
210,"""타닥타닥 타는 소리"" 갈색병 대형 우드 심지 소이캔들 향초 불멍 힐링","18,500원",samll_gift
211,[케이블선포함] 일체형 보조배터리 5000mAh (8PIN) (C타입),"15,400원",samll_gift
212,"""달콤한선물"" 길리안 시셀65g(6입)","6,900원",samll_gift
213,"""합격기원 힘내엿 증정"" 설빙 인절미 크림떡 2팩","16,400원",samll_gift
214,"""환절기 목 관리하기"" 쌍계명차 티 마스터 캔 모과돌배 수국유자차 제주황귤차 12티백 3종 택2","19,800원",samll_gift
215,[홀더 일체형] 콜린스 올인원 인센스 스틱 70P (향 5종 중 택1),"13,900원",samll_gift
216,[수능선물추천] [핑크선물포장/네잎클로버/행운/행복] 행운의 목걸이+네잎클로버(코팅)+선물포장,"14,700원",samll_gift
217,"""간 건강엔 밀크씨슬"" [특별구성] GNC 밀크씨슬 (60캡슐) +필케이스 증정","19,900원",samll_gift
218,"[단독 선물포장🎁] ""포근한 날만 가득하길"" 시그니처 체크 머플러 / 여자친구 생일 선물 포장","28,000원",samll_gift
219,"[NEW] ""우주담은초콜릿"" 챠클넷트 플레닛 8구","13,900원",samll_gift
220,"""생일선물"" ""설렘같은 그대"" 11월의꽃 칼랑코에 생일화 디퓨저(170ml) 선물세트","20,000원",samll_gift
221,[쿠키선물박스] 한정판 디어테디 틴케이스3가지맛 선물세트(감동문구증정),"13,500원",samll_gift
222,[특별한선물] 세상에 하나뿐인 바닐라크림치즈 도시락 레터링케이크 13종,"19,900원",samll_gift
223,"""수능응원선물"" ""합격은 약과지"" 호정가 찹쌀약과세트 1KG / 달콤한 전통과자세트","12,900원",samll_gift
224,"""후기가 말해주는"" [아이코닉] 레터링 네컷 앨범 (커플 셀프 사진첩 인생 선물 포토북 바인더 접착식 셀픽스)","15,000원",samll_gift
225,"[고디바] 펄 초콜릿 3종 (택1: 밀크, 다크, 밀크카푸치노)","14,000원",samll_gift
226,"[크리스마스 초콜릿] ""프랑스산 카카오"" 유기농 파베 생초콜릿(20개입)","16,900원",samll_gift
227,"[단독 선물포장🎁] ""한없이 따뜻한 너에게"" 플레인 체크 머플러 / 여자친구 생일 선물 포장","28,000원",samll_gift
228,[선물포장] 오가다 자연담은 과일차 3종 택 1(꿀생강차/유자모과차/레몬차),"11,900원",samll_gift
229,"""따듯한 오둥이입니다만"" New 오둥이 극세사 부들부들 보들 대형 담요 (톡별)","15,900원",samll_gift
230,[선물추천] 하겐다즈 파인트 2개 (파인트1개+바2개/파인트1개+미니컵2개 선택가능),"19,900원",samll_gift
231,"페레로로쉐 골드 패키지 (하트8입 1개, 5입 2개)","15,500원",samll_gift
232,"""행복당충전"" 디디얌 간단선물 뚱카롱(마카롱) 3구","9,900원",samll_gift
233,[고디바] 다크 초콜릿 미니 프레첼 (프레즐),"15,000원",samll_gift
234,"""행운 가득 선물"" 그랜드 페레로 로쉐 다크 125g 1개 (a.k.a 대왕로쉐)","12,900원",samll_gift
235,"""온가족 뼈튼튼🦴 "" 종근당 칼슘 마그네슘 비타민D 아연 180정 1박스(3개월분)","13,900원",samll_gift
236,"""신세계 입점 브랜드"" 베키아에누보 레어 프로마쥬 케이크","19,900원",samll_gift
237,"[화과방] ""심쿵 디저트"" 초코/딸기/피치 찰떡 (40gx8개입)/찹쌀떡","11,900원",samll_gift
238,오늘 밤 '핫하게' 코끼리 이벤트 남성 티팬티 속옷 기념일 쓸모없는 선물,"6,900원",samll_gift
239,"""겨울에는 함께"" 얼모스트블루x베니르 위클리 머플러 / 커플 여자친구 남자친구 선물","28,000원",samll_gift
240,"""당충전 완료"" 70년전통 벨기에 나트라세인트 트러플초콜릿150gX2박스","9,900원",samll_gift
241,페레로로쉐 골드 30입 선물세트 (T5 x 6개) (톡별),"19,800원",samll_gift
242,"""수능응원"" 실크처럼 부드러운 소프트리얼초콜릿 (밀크)","9,500원",samll_gift
